3 9 3673 18 608 6 9 67 22 5 4463 16 76 148 9 13 61 7 196 5 5677 5 7692 16 32 8 34 50 15 8 42 6 8 42 11 110 351 25 59 608 5 2 ||| 528 717 334 881 99 584 33 939 363 118 775 101 72 795 1007 775 101 612 795 172 775 101 72 795 0 775 101 72 795 172 775 101 72 587 0 775 101 72 795 1007 775 101 612 368 0 775 101 72 587 0 775 101 72 587 0 775 101 72 795 0 775 101 72 795 172 948 101 612 587 0 948 101 612 795 172 775 101 72 795 172 775 101 612 795 0 775 101 72 704 172 775 101 612 921 509 775 101 612 354 16 775 101 72 921 753 775 101 612 795 965 775 101 72 795 0 775 101 72 587 0 775 101 72 795 9 775 101 72 587 0 775 101 612 795 0 775 101 612 795 0 775 101 612 587 509 775 101 612 587 509 775 101 612 587 509 775 101 612 587 509 775 101 612 587 16 775 101 612 795 172 775 101 612 587 509 775 101 72 795 1007 775 101 72 795 1007 775 101 72 795 1007 775 101 72 795 9 775 101 612 795 1007 775 101 72 795 172 775 101 612 795 0 775 101 72 587 0 775 101 612 795 0 775 101 612 795 172 775 101 612 795 172 775 101 612 795 16 775 101 72 795 509 775 101 72 795 172 775 101 72 582 509 775 372 72 351 313 584 470 574 907 1007
8122 6 35 9 24 261 28 11 3187 608 6 12 20 55 584 6 12 20 55 584 6 9 24 19 8 67 11 93 78 385 6 11 93 78 1302 6 10 55 3 42 236 74 7 741 657 13 9 179 31 146 33 311 3672 9 24 145 6 10 13 20 57 9 196 37 584 245 5 2 ||| 528 717 559 881 99 775 33 612 363 118 775 101 612 587 118 775 101 72 795 688 416 101 72 795 165 775 101 612 582 172 775 101 1021 582 0 775 101 72 795 16 775 101 72 795 244 775 101 72 795 1007 775 101 72 275 1007 416 101 72 704 172 234 101 612 921 0 416 101 612 587 118 1008 101 72 795 118 732 101 72 795 118 732 101 72 795 118 234 101 72 795 118 433 101 72 587 118 416 101 72 587 118 1008 101 72 795 118 1008 101 72 795 118 732 101 72 795 118 433 101 72 795 43 775 101 612 587 118 775 101 72 795 172 775 101 72 795 244 775 101 72 795 172 1008 101 72 795 118 1008 101 72 795 118 775 101 72 795 118 1008 101 72 795 118 732 101 72 795 43 416 101 72 795 9 433 101 72 704 172 775 101 612 587 118 998 101 72 795 172 775 101 72 795 244 775 101 72 275 172 775 101 72 275 172 416 101 612 795 0 1008 101 72 795 172 567 101 72 795 118 416 101 72 795 118 775 101 72 795 1007 775 101 72 795 172 775 101 72 795 172 775 101 72 275 172 948 101 612 587 0 775 101 72 275 0 948 101 612 587 0 234 101 72 795 172 416 101 612 795 0 775 101 612 795 0 998 101 612 795 118 998 101 72 795 118 775 101 72 795 172 948 101 72 795 965 948 101 72 795 172 948 101 72 368 0 775 101 72 354 965 1008 101 72 368 965 416 101 72 354 313 775 101 612 354 965 584 101 72 354 0 433 321 469 907 0
5817 32 8 265 6 77 18 608 10 265 7 2818 719 61 11 1765 906 476 5 11930 15 56 41 22 5 2 ||| 528 717 72 10 313 775 372 72 351 313 775 101 72 351 313 775 101 72 795 0 775 101 72 587 509 775 101 72 587 172 775 101 72 587 0 775 101 612 587 0 775 101 612 587 0 775 101 612 795 0 775 101 612 587 0 775 101 612 587 0 775 101 612 587 0 775 101 612 587 0 775 101 612 587 0 416 101 612 587 0 775 101 72 795 0 948 101 72 795 509 948 101 72 795 313 948 101 72 795 313 948 101 72 795 313 948 101 72 795 509 948 101 72 795 965 948 101 72 795 965 948 101 72 795 509 948 101 72 795 313 948 101 72 795 172 948 101 72 795 313 948 101 72 795 313 948 101 612 795 965 948 101 72 795 172 948 101 72 795 172 359 101 612 795 172 359 101 72 795 172 359 101 72 275 172 917 66 469 695 0
4463 9 27 8 6 9 76 27 8 159 12 8 42 12 64 6 54 9 27 8 636 18 657 371 282 9 32 8 53 74 7 342 14 7 608 1233 7 1413 58 7 73 8 7 417 5 2 ||| 528 717 559 881 759 775 33 72 363 499 775 101 72 368 1007 775 101 72 795 1007 775 101 72 795 1007 775 101 72 587 0 775 101 72 795 172 775 101 72 795 172 948 101 612 587 172 234 101 612 921 172 234 101 612 921 172 234 101 612 795 965 234 101 72 795 48 234 101 72 587 118 775 101 72 795 1007 775 101 72 587 1007 775 101 72 795 172 775 101 612 795 118 775 101 612 795 118 775 101 612 795 118 775 101 612 795 509 775 101 973 795 509 775 101 612 795 509 775 101 612 587 759 775 101 72 795 118 1008 101 72 795 118 775 101 612 795 118 775 101 612 587 118 775 101 612 587 118 775 101 612 587 0 775 101 612 587 0 775 101 973 582 172 1008 101 612 795 172 1008 101 612 795 965 775 101 612 795 965 775 101 612 795 118 775 101 612 795 118 775 101 612 795 172 775 101 72 795 965 775 101 72 795 172 775 101 72 354 172 584 66 18 270 172
3 13 5 3 9 34 45 73 6 9 27 8 34 7 100 73 71 9 24 238 79 351 5 4463 159 8 52 84 9 27 7 1765 906 476 5 2 ||| 528 717 334 354 99 775 101 973 256 16 948 101 72 795 172 948 101 72 795 172 948 101 72 587 16 775 101 612 795 172 775 101 612 795 0 775 101 72 795 1007 775 101 72 795 1007 775 101 612 795 0 775 101 612 795 0 775 101 72 795 172 948 101 72 795 509 775 101 72 795 509 948 101 72 795 509 948 101 72 795 313 234 101 72 275 313 948 101 612 587 891 948 101 72 795 313 948 101 72 795 746 948 101 72 795 509 948 101 72 795 746 948 101 72 795 746 948 101 72 795 313 948 101 72 795 313 948 101 72 795 313 948 101 72 795 313 948 101 72 795 313 948 101 72 795 313 948 101 72 795 313 948 101 72 795 313 948 101 72 795 313 948 101 72 795 746 948 101 72 795 746 948 101 72 795 746 948 101 72 795 746 948 101 72 795 746 948 101 72 795 746 948 101 72 795 313 948 101 72 795 313 948 101 72 795 313 948 101 72 795 313 775 101 72 795 313 775 101 72 795 965 775 101 72 795 172 775 101 612 587 0 775 101 612 795 0 775 101 612 354 0 775 101 612 354 0 775 101 612 795 0 775 101 612 795 0 948 101 612 587 0 948 101 612 587 0 775 101 612 587 0 775 101 612 704 0 775 101 612 368 0 775 101 612 587 0 775 101 612 368 0 775 101 612 795 172 775 101 612 795 0 775 101 612 795 118 775 101 612 587 759 775 101 612 587 759 948 101 72 795 0 948 101 72 795 509 948 101 72 795 509 948 101 72 795 509 416 101 72 907 891 433 470 574 907 0
5817 91 34 13 33 11 49 272 5 2 ||| 552 717 72 907 313 775 101 72 363 16 775 101 72 587 509 775 101 612 795 172 775 101 612 795 0 775 101 612 587 0 584 321 559 907 0
11930 20 57 7326 727 5 2 ||| 1008 717 939 907 891 528 33 973 5 16 416 33 72 275 509 433 321 469 695 1007
5817 151 6 9 151 53 74 2689 8 420 30 8 7325 18 351 5 2 ||| 528 717 559 210 118 732 122 1021 935 115 732 101 547 935 115 732 101 547 795 118 775 101 612 795 925 236 101 616 582 753 236 101 612 582 753 236 101 612 275 509 236 101 612 795 16 236 101 612 795 509 948 101 612 795 509 948 101 612 795 925 948 101 612 795 509 948 101 612 795 172 948 101 973 795 172 775 101 612 795 0 775 101 612 795 0 948 101 72 795 0 948 101 72 795 172 948 101 612 587 0 775 101 72 275 1007 584 470 88 615 1007
4463 232 13 6 9 32 8 67 18 2818 886 6 99 15 66 30 9061 7 351 5 2 ||| 584 717 334 960 313 775 372 72 256 16 775 101 72 351 1007 775 101 72 795 172 775 101 72 351 172 775 101 72 351 313 775 101 72 351 172 775 101 72 795 509 775 101 973 795 0 775 101 72 587 0 775 101 612 587 0 775 101 612 587 0 775 101 612 587 0 775 101 612 795 0 775 101 612 795 965 775 101 612 795 0 775 101 612 795 172 775 101 612 795 0 775 101 612 795 172 775 101 612 587 0 775 101 612 795 0 775 101 612 795 965 775 101 612 795 965 775 101 612 795 172 775 101 72 795 172 775 101 72 795 965 775 101 72 795 965 775 101 72 795 891 775 101 72 795 965 775 101 72 795 509 775 101 72 587 509 775 101 612 587 118 775 101 612 587 118 416 101 72 587 118 416 101 72 795 172 775 101 612 795 0 775 101 612 587 0 1008 101 1021 1013 781 998 101 547 974 109 584 321 547 974 109
5817 83 5389 34 22 5 2 ||| 584 717 547 974 109 528 33 616 1013 109 775 101 612 921 753 775 101 612 354 965 775 101 612 704 965 775 101 1021 354 965 948 101 612 795 313 917 321 612 704 0 917 66 469 315 250
11930 20 30 9061 7 351 5 2 ||| 917 717 334 881 250 416 372 72 363 16 416 101 72 368 509 775 101 72 795 0 775 101 72 795 172 775 101 72 795 172 416 101 72 587 509 433 66 18 315 759
2078 149 38 28 7 2818 719 6 311 9 34 8 45 113 6 9 27 8 34 8 7 100 113 6 13 20 304 9 53 41 22 5 2 ||| 528 717 334 881 891 416 187 939 587 759 416 101 72 587 509 775 101 72 795 172 775 101 612 587 172 567 101 612 795 118 732 101 973 587 118 234 101 72 587 0 416 101 612 587 118 416 101 72 587 0 948 101 72 921 509 948 101 72 275 746 917 101 72 921 53 236 101 72 921 53 236 101 72 275 53 236 101 612 921 53 255 101 1021 587 891 255 101 612 921 313 255 101 72 368 313 948 101 612 795 965 416 101 72 795 965 416 101 72 795 965 908 101 72 795 0 948 101 612 795 172 416 101 612 587 759 1008 101 72 587 118 894 101 72 704 43 775 101 72 795 172 948 101 72 587 965 948 101 72 921 965 948 101 72 921 965 416 101 72 921 965 416 101 72 368 0 433 321 469 695 1007
4463 38 17 252 6 293 298 636 5 2 ||| 528 717 559 881 99 1008 33 939 363 16 775 101 72 795 244 775 101 612 795 172 775 101 1021 582 0 775 101 420 582 0 775 101 72 795 0 416 101 612 795 172 234 101 612 795 118 234 101 612 795 172 234 101 612 354 0 234 101 612 354 891 234 101 973 587 509 234 905 18 315 0
3 21 114 65 6 21 24 19 8 67 63 14 72 2690 5 2 ||| 570 470 600 78 313 416 372 600 351 16 234 101 600 351 509 234 101 72 797 172 416 101 612 351 509 416 101 612 797 0 234 101 612 797 118 234 101 72 797 0 234 101 600 797 509 234 101 600 943 509 234 101 600 943 172 234 101 600 943 1007 416 470 228 78 583
3 9 51 5 2 ||| 23 389 136 769 373
6184 9 24 804 10 146 78 1302 10 3 236 74 7 741 636 657 6 9 24 19 8 171 245 6 10 16 85 197 13 5 2 ||| 528 717 334 881 1007 1008 33 72 363 9 732 33 72 368 9 732 101 72 795 43 234 101 72 587 244 416 101 72 795 118 416 101 72 795 118 234 101 72 795 118 732 101 72 795 118 234 101 72 587 118 416 101 612 587 118 416 101 612 795 172 775 101 72 795 172 1008 101 612 795 118 1008 101 72 795 172 775 101 72 275 1007 775 101 72 275 1007 775 101 72 275 1007 1008 101 72 587 0 1008 101 72 795 0 1008 101 612 795 0 1008 101 72 795 172 567 101 612 795 965 255 101 612 795 891 255 101 973 795 746 416 101 612 354 753 567 101 612 354 753 416 101 612 354 753 416 101 612 795 753 775 101 612 795 0 416 101 72 795 172 732 101 72 368 0 433 470 469 315 759
16 69 44 32 8 242 9 56 7 3188 2565 3 1516 5 2 ||| 528 717 1021 907 99 416 101 1021 354 891 416 101 612 795 753 416 101 612 795 965 416 101 612 795 0 948 101 72 795 172 416 101 72 795 165 775 101 612 582 1007 948 101 72 795 172 775 101 612 354 965 775 101 72 354 710 775 101 612 354 753 775 101 72 354 753 433 101 612 587 925 1008 33 616 618 167
11930 20 79 3 167 11 199 97 2566 6 10 16 223 233 12 5 2 ||| 732 717 1021 618 109 732 33 616 974 109 732 101 612 618 109 732 101 973 587 109 234 101 277 797 224 416 101 277 797 746 234 101 277 797 753 416 101 612 795 753 1008 101 547 587 925 1008 101 547 587 925 567 101 547 587 925 1008 101 547 587 925 1008 101 72 795 224 567 101 72 795 172 416 101 72 795 172 416 101 72 275 172 416 101 72 795 172 234 101 72 704 172 416 101 973 704 1007 433 321 469 315 118
3 152 5 2 ||| 528 717 334 881 1007 416 33 72 363 118 416 33 72 704 1007 433 321 57 695 1007
2078 73 8 3673 11 608 15 8 67 11 2818 719 5 2 ||| 528 717 334 10 99 416 33 600 351 1007 948 101 277 943 172 234 101 277 943 710 234 101 277 776 710 416 101 612 587 0 234 101 612 795 0 567 101 612 587 891 1008 101 547 974 109 416 101 612 921 16 1008 101 72 704 172 416 101 72 795 0 567 101 973 587 0 775 101 973 587 118 775 101 973 587 1007 917 321 469 695 1007
709 93 14 5389 91 294 11 290 14 2818 2688 17 1337 960 14 7328 5 2 ||| 528 717 559 704 99 416 33 612 363 891 732 101 612 921 781 567 101 612 587 781 416 101 612 921 509 416 101 612 587 1005 416 101 612 587 925 416 101 612 795 224 775 101 612 795 172 775 101 612 795 172 775 101 612 795 172 948 101 612 795 0 775 101 612 795 172 948 101 612 582 0 948 101 72 351 172 234 101 600 351 313 234 101 72 351 313 416 101 72 795 0 567 101 72 795 0 416 101 612 795 0 567 101 612 587 0 234 101 612 587 0 732 101 612 587 0 416 101 973 704 118 433 101 612 587 118 433 66 469 695 118
7812 24 145 7 7329 47 5 2 ||| 528 717 559 488 313 416 101 939 256 16 775 101 612 368 509 775 101 1021 921 891 1008 101 612 921 1005 1008 470 469 718 1005
9911 29 95 357 14 914 13 16 41 8 67 5 2 ||| 528 717 334 907 313 416 101 939 363 0 775 101 612 587 759 775 101 612 795 172 775 101 612 587 759 1008 101 612 795 0 416 101 612 795 509 775 101 612 795 118 584 66 88 615 1007
2078 213 658 14 914 13 29 213 10 199 10 51 3998 658 14 914 13 174 28 116 7 210 10 681 41 13 5 2 ||| 584 717 1021 907 99 998 33 420 582 313 998 101 420 582 250 775 101 420 797 313 775 101 420 797 513 775 101 420 797 313 775 101 72 797 313 775 101 420 797 924 775 101 420 365 924 775 101 72 365 924 998 101 72 582 1007 998 101 72 582 1007 775 101 72 582 0 775 101 1021 582 250 236 101 1021 582 250 236 101 72 582 53 948 101 1021 582 509 948 101 1021 582 0 948 101 1021 582 0 948 101 420 582 0 775 101 72 795 118 775 101 72 368 118 775 101 72 368 118 1008 101 72 368 118 1008 101 72 368 759 1008 101 72 368 118 1008 101 612 587 759 775 101 612 587 759 775 101 612 587 759 775 101 612 587 759 775 101 612 795 172 775 101 612 587 0 775 101 72 587 118 775 101 612 587 118 775 101 72 587 118 416 101 72 368 118 433 321 469 881 1007
3 16 46 19 8 1573 37 125 218 6 8 101 16 275 7 218 101 16 32 12 10 51 16 46 19 8 53 68 7 3001 14 7 218 5 2 ||| 552 717 559 881 99 775 33 1021 365 924 775 101 1021 365 924 775 101 612 365 924 775 122 612 365 118 567 122 612 365 118 567 122 612 365 118 567 122 612 365 118 567 122 973 365 924 567 122 973 365 924 567 122 612 797 753 567 122 612 365 753 775 122 420 365 924 775 101 420 365 924 567 101 420 582 0 775 101 612 795 0 775 101 612 587 0 1008 101 612 587 759 433 101 612 587 118 775 101 612 795 118 775 101 612 795 118 775 101 612 795 118 1008 101 612 795 118 775 101 612 795 118 775 101 612 795 118 567 101 612 795 0 567 101 547 365 0 416 101 547 365 925 433 101 547 365 925 567 101 547 365 925 234 101 547 365 925 234 101 547 365 925 234 122 547 365 925 416 122 612 365 924 416 122 612 365 924 433 122 469 488 924
4463 35 18 249 1515 8 206 6 9 151 32 8 214 18 249 22 73 10 30 10 9 53 116 7 218 10 77 89 7 49 386 13 29 1574 48 1828 5 2 ||| 528 358 559 907 99 567 33 612 587 16 567 101 612 587 509 775 101 612 587 0 775 101 72 587 0 567 101 612 587 0 775 101 72 795 172 775 101 72 795 172 775 101 72 795 1007 416 101 420 365 118 567 101 547 365 925 732 101 547 365 925 732 101 547 365 925 732 101 547 365 925 732 101 547 365 925 567 101 547 365 925 416 101 547 365 925 732 101 547 365 925 732 101 547 365 925 732 101 547 365 925 567 101 612 587 925 775 101 612 795 118 775 101 72 368 9 1008 101 72 368 9 1008 101 72 368 9 1008 101 72 368 982 584 101 72 368 759 584 101 72 368 433 998 101 72 368 917 998 717 72 704 1007 998 717 72 921 908 998 717 72 253 570 998 717 72 253 234 998 101 72 921 759 775 101 72 704 0 1008 101 72 587 1007 1008 101 72 587 9 1008 101 72 795 9 1008 101 72 587 9 1008 101 72 795 43 775 101 72 795 43 775 101 72 795 48 775 101 612 795 172 775 101 612 795 0 775 101 612 795 172 416 101 612 795 118 732 101 547 935 115 732 101 547 935 115 732 101 547 365 115 732 101 547 365 925 732 101 547 365 115 567 101 612 365 118 567 101 612 365 118 567 101 277 797 710 567 101 277 943 710 775 101 277 943 710 567 372 277 943 710 416 372 277 943 710 433 470 677 943 811
12044 298 33 11 110 49 218 50 5 2 ||| 528 717 277 943 710 416 372 277 943 710 416 372 277 943 710 433 101 277 943 710 416 372 277 943 710 416 372 277 943 710 416 372 277 943 710 416 372 277 943 710 567 372 277 943 710 567 372 277 943 710 567 372 277 943 710 567 372 277 943 710 416 372 277 943 710 416 372 277 943 710 416 372 277 943 710 433 470 677 943 811
4463 51 21 24 19 8 53 116 8 7 190 224 14 7 218 10 16 46 19 8 53 77 7 748 914 10 748 89 7 231 10 271 12 37 110 5 2 ||| 528 717 277 943 710 416 372 277 943 710 416 372 277 943 710 567 101 277 943 710 567 372 277 943 710 567 372 277 943 710 567 372 277 943 710 567 101 277 943 710 567 101 277 943 710 567 101 72 797 710 775 101 420 797 924 775 101 420 797 924 775 101 420 797 172 775 101 420 797 172 775 101 1021 797 172 948 101 1021 365 172 948 101 420 365 172 948 101 612 582 0 775 101 612 795 0 775 101 612 795 118 1008 101 547 587 925 1008 101 547 618 925 1008 101 547 587 925 567 101 547 587 925 567 101 547 587 925 775 101 612 795 925 775 101 547 587 925 567 101 547 587 115 775 101 612 587 118 775 101 612 795 118 775 101 612 795 0 775 101 612 795 118 948 101 612 795 118 775 101 612 795 9 775 101 612 795 224 775 101 612 795 224 775 101 612 795 9 775 101 72 795 9 775 101 72 795 1007 775 101 72 587 0 775 101 72 795 172 775 101 72 795 0 775 101 72 795 172 775 101 72 795 172 775 101 72 795 0 775 101 72 587 0 775 101 72 795 0 775 101 72 795 0 775 101 72 795 172 775 101 72 587 0 775 101 72 587 0 775 101 72 587 0 775 101 72 587 0 775 101 72 587 0 775 101 72 795 0 775 101 72 795 172 775 101 72 795 0 775 101 72 587 0 775 101 72 795 0 775 101 72 587 0 775 101 72 587 0 775 101 72 587 0 775 101 72 587 0 775 101 72 368 0 775 101 72 368 1007 584 321 469 615 1007
3 7 121 10 189 125 218 37 10 112 2065 28 7 49 386 14 121 13 29 1574 48 50 10 39 5 2 ||| 528 717 334 718 891 416 33 72 253 781 775 101 72 921 781 775 101 72 921 781 775 101 72 921 781 416 101 72 921 781 416 101 72 921 781 775 101 72 921 1005 775 101 72 368 759 917 101 72 368 759 775 101 72 368 917 775 101 72 368 917 775 101 72 368 917 584 101 72 368 998 584 101 72 368 917 584 101 72 368 917 584 101 72 368 998 584 101 72 368 998 584 101 72 368 917 775 101 72 368 917 775 101 72 368 917 775 101 72 368 917 775 101 72 368 917 775 101 72 368 917 775 101 72 368 584 775 101 72 368 984 775 101 72 368 1007 775 101 72 587 1007 775 101 72 368 1007 775 101 72 368 1007 775 101 72 368 1007 775 101 72 368 1007 775 101 72 368 1007 775 101 72 368 1007 775 101 72 368 1007 775 101 72 368 1007 775 101 72 368 1007 775 101 72 368 1007 775 101 72 368 1007 775 101 612 368 1007 1008 101 1021 587 9 1008 101 72 368 9 1008 101 72 368 984 584 101 612 368 0 998 101 72 368 9 998 101 72 368 9 998 321 469 718 1007
12044 298 33 11 110 3002 218 5 2 ||| 584 717 366 881 99 998 33 72 363 1007 1008 101 612 795 982 1008 101 72 795 982 1008 101 612 587 118 1008 101 72 587 9 1008 101 612 368 0 584 321 559 695 759
3 105 1829 673 33 3003 5 2 ||| 552 717 600 776 710 416 372 277 943 710 234 101 600 943 710 908 101 612 797 982 416 101 72 795 118 416 101 72 704 43 433 66 469 315 759
3 2456 249 9063 5 2 ||| 528 717 600 776 313 416 372 277 364 313 416 101 72 368 509 775 101 72 795 0 567 101 612 795 0 567 101 1021 365 0 567 101 1021 365 924 567 101 420 365 924 567 33 420 582 0 1008 66 197 907 1007
4237 21 29 19 8 140 45 113 14 7 153 6 10 51 21 60 140 7 100 113 14 18 153 6 10 21 32 8 603 11 7330 6148 14 823 74 418 1905 8 1371 1905 1124 113 5 2 ||| 570 470 600 776 710 234 187 277 943 313 416 101 600 351 509 775 101 600 797 0 567 101 277 943 710 234 101 277 943 710 234 101 277 797 710 234 101 277 797 710 234 101 973 795 509 234 101 72 582 16 234 101 420 797 172 234 101 420 797 710 234 101 420 797 710 234 101 420 797 710 234 101 612 582 509 234 101 973 364 313 234 101 612 587 509 234 101 612 795 891 234 101 72 795 313 647 101 72 275 509 234 101 973 275 746 234 101 72 921 53 416 101 973 921 53 416 101 973 275 53 948 101 72 354 753 775 101 72 354 753 948 101 72 364 753 416 101 973 354 753 775 101 72 275 509 775 101 72 275 16 1008 101 72 795 1007 775 101 72 587 9 1008 101 72 587 9 416 101 72 587 9 775 101 72 795 118 1008 101 612 795 118 775 101 612 795 172 775 101 72 354 16 775 101 72 354 172 775 101 72 354 965 1008 101 72 921 891 775 101 72 704 118 775 101 72 704 118 775 101 72 587 118 775 101 72 587 313 236 101 72 275 313 236 101 72 582 53 236 101 72 582 313 775 101 72 582 313 775 101 420 587 313 775 101 72 368 0 1008 66 469 315 1007
3 13 15 418 1905 8 1371 1905 1124 113 5 2 ||| 1008 717 559 704 118 1008 33 616 618 115 732 101 612 587 118 433 101 612 795 48 1008 101 612 795 118 1008 101 612 795 0 1008 101 612 365 924 1008 101 612 365 118 1008 321 612 907 0 584 66 469 907 118
6798 7 845 583 12 15 19 8 31 11 86 814 16 92 6 54 223 159 8 334 28 12 5 2 ||| 584 717 559 881 99 1008 33 72 363 1007 1008 101 612 587 118 1008 101 612 795 965 775 101 612 795 965 998 101 1021 587 891 775 101 612 587 891 998 101 612 587 965 998 101 547 587 891 998 101 612 587 118 775 101 612 368 118 775 101 612 795 172 775 101 72 582 172 1008 101 72 582 244 775 101 1021 582 0 775 101 420 587 0 775 101 612 921 313 433 101 612 587 891 416 101 612 1013 759 584 66 469 315 759
12044 15 66 19 8 174 28 18 1575 10 4372 10 668 25 7 783 5 2 ||| 528 717 939 881 759 416 33 57 704 565 948 101 72 368 759 775 101 72 587 9 908 101 72 368 43 948 101 72 368 9 416 101 72 368 9 416 101 72 368 9 416 101 72 368 9 416 101 72 368 9 775 101 72 368 43 775 101 72 587 9 1008 101 72 368 118 775 101 72 921 118 775 101 72 921 0 775 101 72 921 509 775 101 612 354 313 567 101 612 587 891 1008 101 612 587 891 732 101 547 935 925 567 101 547 935 891 416 101 612 587 891 433 321 469 695 118
4463 51 232 21 528 28 22 505 6 57 21 114 65 10 117 7 6149 58 94 107 28 1525 45 6 9 29 19 8 27 11 93 78 1575 10 668 8 174 1331 78 595 5 2 ||| 528 717 559 354 891 775 33 616 1013 781 775 101 616 1013 781 908 101 973 795 965 775 101 72 587 118 775 101 72 587 9 775 101 72 587 9 775 101 72 368 9 775 101 72 368 9 775 101 72 368 9 775 101 72 368 9 775 101 72 704 172 567 101 612 921 891 1008 101 616 1013 781 567 101 612 921 1005 567 101 612 354 753 948 101 1021 582 753 775 101 420 364 753 775 101 612 795 924 775 101 612 795 891 775 101 612 587 891 775 101 612 1013 781 775 101 973 587 509 775 101 612 921 1005 775 101 973 587 16 775 101 973 587 746 775 101 612 587 781 567 101 612 587 781 567 101 973 797 753 775 101 973 797 710 948 101 277 797 965 775 101 277 943 710 567 101 277 943 710 567 101 277 943 710 775 101 72 797 710 775 101 612 797 965 567 101 612 795 753 775 101 612 587 781 567 101 612 921 781 775 101 612 921 1005 775 101 612 921 509 775 101 973 921 16 775 101 612 587 509 775 101 973 921 781 775 101 973 921 509 775 101 72 921 509 775 101 72 275 509 775 101 72 275 1007 1008 101 72 351 1007 1008 372 72 488 1007 528 470 574 78 1007
4237 3674 11 93 33 6150 305 50 6 16 7331 12 5 2 ||| 570 717 600 776 710 416 33 277 943 710 234 101 277 943 710 908 101 72 797 48 948 101 72 797 172 416 101 420 587 509 416 101 612 795 965 948 101 72 587 172 416 101 612 587 118 433 66 469 530 0
16 244 9064 3 10 22 15 59 1525 1027 7332 5 2 ||| 528 717 559 354 965 416 101 939 351 1005 416 101 612 582 1005 908 101 612 797 753 416 101 612 797 710 416 101 612 365 924 948 101 1021 365 924 948 122 1021 365 924 908 122 1021 365 924 948 122 612 365 924 908 122 1021 365 924 416 122 1021 365 118 433 122 1021 935 118
3 305 48 107 1576 10 27 11 81 1525 5 2 ||| 552 122 1021 365 118 416 122 1021 365 118 948 122 1021 365 118 908 101 612 365 48 775 101 612 365 509 948 101 612 365 509 775 101 612 797 746 775 101 612 582 509 775 101 420 582 509 775 33 72 275 0 584 470 574 315 250
5677 102 2 ||| 534 389 633 769 676
4237 22 15 7 324 505 17 72 5390 722 6 261 74 7 4855 3189 8 7 4373 8 7 4856 4373 6 191 4373 6 10 47 21 29 19 8 34 2456 275 6 10 21 29 19 8 34 249 9063 6 99 15 7 149 505 13 21 318 17 72 2227 1525 6 54 22 97 21 29 19 8 34 12 5390 5 2 ||| 528 717 559 488 924 1008 33 420 488 924 775 101 420 365 924 775 101 1021 582 0 1008 101 612 368 759 1008 101 72 368 0 1008 101 72 921 1007 1008 101 72 921 9 1008 101 72 921 1007 1008 101 72 921 1007 1008 101 72 921 0 775 101 72 921 0 567 101 612 921 0 732 101 612 921 891 1008 101 612 921 891 1008 101 612 921 0 567 101 612 921 0 1008 101 612 921 0 775 101 612 921 0 775 101 72 921 0 1008 101 72 921 891 1008 101 72 921 1005 1008 101 72 921 499 1008 101 72 587 499 1008 101 72 587 1007 1008 101 72 587 1007 1008 101 72 795 172 1008 101 1021 582 118 1008 101 1021 365 118 1008 101 1021 365 118 1008 101 1021 365 118 1008 101 1021 365 118 433 101 1021 795 118 1008 101 612 795 118 416 101 612 587 0 775 101 612 587 0 775 101 973 587 16 775 101 973 587 509 775 101 72 587 16 1008 101 612 587 118 1008 101 612 587 759 1008 101 612 587 118 775 101 612 795 118 948 101 612 587 244 416 101 72 587 172 948 101 72 587 746 948 101 72 587 509 948 101 612 795 16 775 101 612 795 509 775 101 612 587 0 775 101 612 587 759 775 101 612 587 118 775 101 612 587 759 775 101 72 795 172 775 101 72 587 509 775 101 72 795 16 775 101 420 587 313 775 101 612 587 891 775 101 72 795 313 775 101 72 587 0 775 101 72 354 753 1008 101 72 921 753 775 101 612 921 781 775 101 616 1013 781 1008 101 616 921 781 775 101 616 921 781 775 101 612 921 753 775 101 612 354 753 775 101 612 354 965 775 101 612 795 0 1008 101 72 795 0 732 101 612 795 118 732 101 612 354 118 732 101 547 587 891 732 101 547 354 891 732 101 612 354 965 234 101 973 354 753 433 470 18 315 0
7812 29 19 8 323 28 45 113 6 21 29 19 8 182 157 9065 82 12 5 2 ||| 528 717 334 881 313 416 33 72 921 16 775 101 72 921 53 775 101 72 275 53 948 101 72 795 509 948 101 72 587 509 775 101 72 795 172 948 101 420 587 509 567 101 72 587 0 433 101 72 368 118 1008 66 88 315 1007
4237 7332 53 172 6 654 37 82 18 2456 275 5 2 ||| 528 717 334 881 891 775 33 939 921 1005 416 101 72 921 1005 1008 101 612 587 0 1008 101 612 587 0 775 101 612 795 0 416 101 612 582 509 948 101 1021 582 925 433 66 627 530 925
7812 29 19 8 42 7 767 10 7 448 8 354 374 18 153 220 97 6 10 51 42 7 379 1260 48 5 2 ||| 528 717 334 907 99 416 33 973 587 99 416 101 612 587 891 567 101 612 587 759 567 101 612 587 759 433 101 612 587 759 1008 101 72 795 118 1008 101 72 587 759 1008 33 72 619 499 1008 717 72 881 499 1008 33 72 921 499 1008 101 72 921 499 775 101 72 921 499 775 101 72 587 759 1008 101 612 587 1005 1008 101 612 587 1005 1008 101 612 587 781 1008 101 612 587 781 567 101 973 364 781 1008 101 973 354 781 1008 101 612 587 781 1008 101 612 587 109 433 321 612 587 1005 584 66 469 315 499
